Fund,Year,L2_Norm,Sector
SPY,2017,3.4974083905991817e-06,real estate
SPY,2018,4.696512670229357e-06,real estate
SPY,2019,4.484753849945574e-06,real estate
SPY,2020,4.466574530142402e-06,real estate
SPY,2021,3.128869266939762e-06,real estate
SPY,2022,2.5187519170785e-06,real estate
SPY,2023,2.1429306540481914e-06,real estate
SPY,2024,2.3402841043441078e-06,real estate
SPY,2025,1.529883074361443e-06,real estate
STMDX,1999,0.0828952400805066,real estate
STMDX,2000,0.0947062439462127,real estate
STMDX,2001,0.0866152192601339,real estate
STMDX,2002,0.12895161896652033,real estate
STMDX,2003,0.08352511133881907,real estate
STMDX,2004,0.15941587798395995,real estate
STMDX,2005,0.11229029191194662,real estate
STMDX,2006,0.09840642660238452,real estate
STMDX,2007,0.13537778666685088,real estate
STMDX,2008,0.40902290924454626,real estate
STMDX,2009,0.2968442119010217,real estate
STMDX,2010,0.12720730886296278,real estate
STMDX,2011,0.12344381614681728,real estate
STMDX,2012,0.08854414914308067,real estate
STMDX,2013,0.10513157849432116,real estate
STMDX,2014,0.11896423362330945,real estate
STMDX,2015,0.11605818253671973,real estate
STMDX,2016,0.1291876914136901,real estate
STMDX,2017,0.0907704750671498,real estate
STMDX,2018,0.12949535087034975,real estate
STMDX,2019,0.10967251113593468,real estate
STMDX,2020,0.18588907805235605,real estate
STMDX,2021,0.11268616634163926,real estate
STMDX,2022,0.14758244447369653,real estate
STMDX,2023,0.1425516445225718,real estate
STMDX,2024,0.13613807598787092,real estate
STMDX,2025,0.13065170567897944,real estate
TRREX,1999,0.10107411630950748,real estate
TRREX,2000,0.10300167716336903,real estate
TRREX,2001,0.08734497911049943,real estate
TRREX,2002,0.12108747388211656,real estate
TRREX,2003,0.08972169589127829,real estate
TRREX,2004,0.15601064853771862,real estate
TRREX,2005,0.11780676362585872,real estate
TRREX,2006,0.11474415631077624,real estate
TRREX,2007,0.1561994145210905,real estate
TRREX,2008,0.4365553445563679,real estate
TRREX,2009,0.31798966900977843,real estate
TRREX,2010,0.13417716476333047,real estate
TRREX,2011,0.11977341689987173,real estate
TRREX,2012,0.08796589152085992,real estate
TRREX,2013,0.09953874351738667,real estate
TRREX,2014,0.08272717031252262,real estate
TRREX,2015,0.1193508323082957,real estate
TRREX,2016,0.11845067988144929,real estate
TRREX,2017,0.09819698664219018,real estate
TRREX,2018,0.13359602749879051,real estate
TRREX,2019,0.1048904500152807,real estate
TRREX,2020,0.23535951608981834,real estate
TRREX,2021,0.1219690478404876,real estate
TRREX,2022,0.14399818771960995,real estate
TRREX,2023,0.1424219510286899,real estate
TRREX,2024,0.14098891423844728,real estate
TRREX,2025,0.13604472452955862,real estate
