Fund,Year,L2_Norm,Sector
SPY,2006,5.838773460298096e-06,healthcare
SPY,2007,6.776067706460308e-06,healthcare
SPY,2008,6.183331002242675e-06,healthcare
SPY,2009,6.491415219928968e-06,healthcare
SPY,2010,5.430407568406071e-06,healthcare
SPY,2011,4.790213669406377e-06,healthcare
SPY,2012,5.544198958431018e-06,healthcare
SPY,2013,6.24315814547322e-06,healthcare
SPY,2014,5.343786278397521e-06,healthcare
SPY,2015,4.824160114454516e-06,healthcare
SPY,2016,4.808953814569827e-06,healthcare
SPY,2017,3.4974083905991817e-06,healthcare
SPY,2018,4.696512670229357e-06,healthcare
SPY,2019,4.484753849945574e-06,healthcare
SPY,2020,4.466574530142402e-06,healthcare
SPY,2021,3.128869266939762e-06,healthcare
SPY,2022,2.5187519170785e-06,healthcare
SPY,2023,2.142930654048192e-06,healthcare
SPY,2024,2.340284104344108e-06,healthcare
SPY,2025,1.529883074361443e-06,healthcare
VGHCX,1999,0.0988535407899483,healthcare
VGHCX,2000,0.1567303827903938,healthcare
VGHCX,2001,0.1214399357456535,healthcare
VGHCX,2002,0.1103687875983567,healthcare
VGHCX,2003,0.0795817332581922,healthcare
VGHCX,2004,0.0596665067509889,healthcare
VGHCX,2005,0.0537062941714091,healthcare
VGHCX,2006,0.0578352076172307,healthcare
VGHCX,2007,0.0521789010393876,healthcare
VGHCX,2008,0.1148402238921667,healthcare
VGHCX,2009,0.1135115968397695,healthcare
VGHCX,2010,0.0588017908071654,healthcare
VGHCX,2011,0.0540446366644276,healthcare
VGHCX,2012,0.0452705437113474,healthcare
VGHCX,2013,0.04755873304446,healthcare
VGHCX,2014,0.0690745080443111,healthcare
VGHCX,2015,0.0889489414974006,healthcare
VGHCX,2016,0.0983254495514492,healthcare
VGHCX,2017,0.0723611487141772,healthcare
VGHCX,2018,0.0645240425275655,healthcare
VGHCX,2019,0.0819298616586565,healthcare
VGHCX,2020,0.1078095482766434,healthcare
VGHCX,2021,0.0820602188020097,healthcare
VGHCX,2022,0.1045967743990711,healthcare
VGHCX,2023,0.0854889050456116,healthcare
VGHCX,2024,0.0924564046078326,healthcare
VGHCX,2025,0.1413508800723898,healthcare
FNARX,1999,0.2341191500028861,energy
FNARX,2000,0.2405332735119469,energy
FNARX,2001,0.1963514160346216,energy
FNARX,2002,0.1642511886997376,energy
FNARX,2003,0.1253289436998575,energy
FNARX,2004,0.1417465512176923,energy
FNARX,2005,0.1913169186632846,energy
FNARX,2006,0.2105130652705996,energy
FNARX,2007,0.1435219082210025,energy
FNARX,2008,0.414424375394598,energy
FNARX,2009,0.222024115171947,energy
FNARX,2010,0.110760431241264,energy
FNARX,2011,0.1440068817272196,energy
FNARX,2012,0.1022186416297722,energy
FNARX,2013,0.1021742630343135,energy
FNARX,2014,0.1653670423152793,energy
FNARX,2015,0.196070225044749,energy
FNARX,2016,0.2236246303814223,energy
FNARX,2017,0.1572115688322028,energy
