Fund,Year,L2_Norm,Sector
VGENX,2006,0.18326248908352422,energy
VGENX,2007,0.12920992783496776,energy
VGENX,2008,0.3122010878448524,energy
VGENX,2009,0.1638619812646632,energy
VGENX,2010,0.09038457451823906,energy
VGENX,2011,0.11085988397957962,energy
VGENX,2012,0.08939989814970455,energy
VGENX,2013,0.07174139527213609,energy
VGENX,2014,0.13160508774934415,energy
VGENX,2015,0.18210086157129857,energy
VGENX,2016,0.17863397083533775,energy
VGENX,2017,0.11648697476445954,energy
VGENX,2018,0.13797193345699044,energy
VGENX,2019,0.12071612627749825,energy
VGENX,2020,0.2580738621911214,energy
VGENX,2021,0.1299377774839783,energy
VGENX,2022,0.18695964934811826,energy
VGENX,2023,0.13863411346025986,energy
VGENX,2024,0.1090696847296249,energy
VGENX,2025,0.11636922063569592,energy
