Fund,Year,L2_Distance,Sector,Quantile
MTCAX,2021,0.0129782440396569,tech,8
MTCAX,2022,0.0099191116447045,tech,6
MTCAX,2023,0.01017291926776,tech,6
MTCAX,2024,0.012231466300425,tech,8
MTCAX,2025,0.0139559401780559,tech,8
ROGSX,1999,0.0153771979149595,tech,9
ROGSX,2000,0.0351926359645584,tech,10
ROGSX,2001,0.0397274177906531,tech,10
ROGSX,2002,0.0256312855093275,tech,10
ROGSX,2003,0.0115095592655553,tech,7
ROGSX,2004,0.0091465613605453,tech,6
ROGSX,2005,0.0065233182068761,tech,3
ROGSX,2006,0.0071868056206806,tech,4
ROGSX,2007,0.0068642826284986,tech,3
ROGSX,2008,0.0159164635795306,tech,9
ROGSX,2009,0.010037479679194,tech,6
ROGSX,2010,0.0056993552088339,tech,2
ROGSX,2011,0.0065223099798707,tech,3
ROGSX,2012,0.0046224175587133,tech,1
ROGSX,2013,0.0043118115212123,tech,1
ROGSX,2014,0.0035934307300399,tech,1
ROGSX,2015,0.0045930830354374,tech,1
ROGSX,2016,0.0045329805572971,tech,1
ROGSX,2017,0.0059398735594779,tech,2
ROGSX,2018,0.0055290364192183,tech,2
ROGSX,2019,0.0040398465076997,tech,1
ROGSX,2020,0.0092093724705649,tech,6
ROGSX,2021,0.0087127764556619,tech,5
ROGSX,2022,0.0060962693235825,tech,3
ROGSX,2023,0.0054489981680252,tech,2
ROGSX,2024,0.0059161960503873,tech,2
ROGSX,2025,0.0073702566181427,tech,4
RSIFX,1999,0.0177228936620457,tech,9
RSIFX,2000,0.0291558762581757,tech,10
RSIFX,2001,0.0161400152123139,tech,9
RSIFX,2002,0.0200634063776472,tech,10
RSIFX,2003,0.0125382766316942,tech,8
RSIFX,2004,0.0134760528753476,tech,8
RSIFX,2005,0.0076026396312557,tech,4
RSIFX,2006,0.0110575178335883,tech,7
RSIFX,2007,0.0110418983493404,tech,7
RSIFX,2008,0.0142559174582433,tech,9
RSIFX,2009,0.0085615742416669,tech,5
RSIFX,2010,0.0070289606914853,tech,4
RSIFX,2011,0.0085446097437109,tech,5
RSIFX,2012,0.0075488483787207,tech,4
RSIFX,2013,0.0179925709813429,tech,10
RSIFX,2014,0.0172223527235426,tech,9
RSIFX,2015,0.0100936768816252,tech,6
RSIFX,2016,0.0118378914652961,tech,8
RSIFX,2017,0.0156829856367697,tech,9
RSIFX,2018,0.0145026608494763,tech,9
RSIFX,2019,0.0099582439215173,tech,6
RSIFX,2020,0.0130945577250378,tech,8
RSIFX,2021,0.0160451688855382,tech,9
RSIFX,2022,0.0129482255113193,tech,8
RSIFX,2023,0.0072922323230867,tech,4
RSIFX,2024,0.0071073332991204,tech,4
RSIFX,2025,0.0079374272550906,tech,4
SHGTX,1999,0.0133752759813486,tech,8
SHGTX,2000,0.0288915747997462,tech,10
SHGTX,2001,0.0141912208751742,tech,8
SHGTX,2002,0.0112987225808669,tech,7
SHGTX,2003,0.0076900676794701,tech,4
SHGTX,2004,0.0067886881493542,tech,3
SHGTX,2005,0.0050529906403946,tech,1
SHGTX,2006,0.0055821061438274,tech,2
SHGTX,2007,0.0054076937208039,tech,2
SHGTX,2008,0.0108780291972011,tech,7
SHGTX,2009,0.0073434087633072,tech,4
SHGTX,2010,0.0043655380346016,tech,1
SHGTX,2011,0.0051703428224498,tech,1
SHGTX,2012,0.0050799581913027,tech,1
SHGTX,2013,0.0044521464118259,tech,1
SHGTX,2014,0.0105421704038678,tech,7
SHGTX,2015,0.0078852753994098,tech,4
SHGTX,2016,0.0089485485229806,tech,6
SHGTX,2017,0.0082719871062389,tech,5
SHGTX,2018,0.0117562267914424,tech,8
SHGTX,2019,0.0105991692737084,tech,7
SHGTX,2020,0.0102263523054099,tech,6
SHGTX,2021,0.0112875357143481,tech,7
SHGTX,2022,0.0089424200042803,tech,5
SHGTX,2023,0.0083053594975768,tech,5
SHGTX,2024,0.0108455681889015,tech,7
SHGTX,2025,0.010878363331725,tech,7
SLMCX,1999,0.0149454738494842,tech,9
SLMCX,2000,0.023126799019245,tech,10
SLMCX,2001,0.0177296118887011,tech,9
SLMCX,2002,0.0116815008560233,tech,7
SLMCX,2003,0.007038639560439,tech,4
SLMCX,2004,0.0069147982049046,tech,4
SLMCX,2005,0.0053247026502245,tech,2
SLMCX,2006,0.0056831418712514,tech,2
SLMCX,2007,0.0399023932300639,tech,10
SLMCX,2008,0.0127451030632938,tech,8
SLMCX,2009,0.0081527058717985,tech,5
SLMCX,2010,0.0049728477792745,tech,1
SLMCX,2011,0.0064263216980291,tech,3
SLMCX,2012,0.0066837348887304,tech,3
SLMCX,2013,0.0048315988372991,tech,1
SLMCX,2014,0.0102985723555802,tech,7
SLMCX,2015,0.0103506266967652,tech,7
SLMCX,2016,0.0083799250120141,tech,5
SLMCX,2017,0.0101164202256897,tech,6
SLMCX,2018,0.0100344744789444,tech,6
SLMCX,2019,0.0112178990027738,tech,7
SLMCX,2020,0.0113729111421818,tech,7
SLMCX,2021,0.011652330492266,tech,7
SLMCX,2022,0.0105160739331885,tech,7
SLMCX,2023,0.0073291217470102,tech,4
SLMCX,2024,0.0114875541990781,tech,7
SLMCX,2025,0.0107581690117416,tech,7
