Fund,Sector,Year,Total_Days,Alpha,Beta,Alpha_Pvalue,Beta_Pvalue,R_Squared,Adj_R_Squared,Residual_Std,Fstatistic,F_Pvalue
PRUAX,utilities,2016,250,0.0002737579408854515,0.6487378435574632,0.538385151745272,2.018001519432055e-26,0.3668614657264775,0.36430848776569713,0.007010470923503151,143.6994252838533,2.0180015194320994e-26
PRUAX,utilities,2017,250,0.0002110556771547274,0.40443631513193257,0.4949684177152779,5.011802495669845e-08,0.1131209660014727,0.10954484086438177,0.004804806599929028,31.632272827425762,5.011802495669978e-08
PRUAX,utilities,2018,250,0.00013630606351328149,0.3721864421186909,0.7585231292409363,6.09720085352664e-17,0.2461736646163648,0.24313404229626945,0.007001679981466547,80.9882408708745,6.097200853526713e-17
PRUAX,utilities,2019,250,0.0006540448431002858,0.32877397595402313,0.08251143628319249,2.570106553639401e-11,0.1644875969318862,0.16111859530661143,0.00587465156055893,48.82384018395259,2.5701065536393682e-11
PRUAX,utilities,2020,250,-0.0003939611854515333,0.9129502290958762,0.5511679103841558,2.859200130281862e-82,0.7748894252089187,0.7739817212783094,0.0104281168021165,853.6808083323571,2.8592001302815574e-82
PRUAX,utilities,2021,250,-5.15824072865401e-05,0.5960116363175246,0.8975835110177028,3.0484838776567102e-27,0.3763757553465308,0.37386114145679894,0.0062720411208253175,149.67536641845402,3.0484838776567102e-27
PRUAX,utilities,2022,250,0.0005231604828429587,0.6025187010300168,0.34968690699074323,9.435233282576494e-42,0.5230439635472905,0.5211207537228844,0.008818876252797451,271.9640659639484,9.435233282576266e-42
PRUAX,utilities,2023,250,-0.0006949901181259619,0.6517236738654164,0.18431383104259735,4.979489194939541e-21,0.3007302593982166,0.2979106233474029,0.008195925367038585,106.65570094106188,4.979489194939633e-21
PRUAX,utilities,2024,250,0.0006135994801070084,0.40901512654441113,0.29118444242861496,5.0361805147903135e-08,0.11308726023048099,0.1095109991830232,0.009105511372728829,31.621645827804308,5.0361805147903366e-08
PRUAX,utilities,2025,249,0.00015050647774715213,0.4380190516909277,0.7916481273568932,2.5977441527928834e-18,0.2658225068413067,0.26285012832649424,0.008962848554731314,89.43090710574354,2.5977441527929574e-18
DFREX,real estate,1999,250,-0.0002031307903634248,0.10735471213895155,0.5902887473936983,0.0012510813165652803,0.041200909515341944,0.0373347841504843,0.005942540408396425,10.656899512326252,0.0012510813165652267
DFREX,real estate,2000,250,0.0011107375244369614,0.14550474392340673,0.004691610585600564,6.984533288871915e-08,0.11081323976369295,0.10722780927886899,0.00615487133686451,30.906536950789086,6.9845332888722e-08
DFREX,real estate,2001,249,0.0006198507309715174,0.24443027615311907,0.06821584664300306,7.529694510255446e-20,0.28636466404119787,0.283475452154725,0.005339133582761211,99.115148107323,7.52969451025557e-20
DFREX,real estate,2002,251,0.0004636307696077317,0.29690388024684966,0.3551333285577086,1.161732133944604e-19,0.2819522340609095,0.27906850809328265,0.007917809760228062,97.77358779098525,1.1617321339446044e-19
DFREX,real estate,2003,250,0.000858739488846876,0.43704025412253344,0.019825997326772704,2.264640780000349e-27,0.377859128945479,0.37535049640090423,0.005767603018874618,150.6235457889836,2.2646407800002387e-27
DFREX,real estate,2004,250,0.0008931130936136832,0.6712014861944596,0.16280845508941238,1.9531123202057957e-12,0.18136429439518198,0.17806334396935597,0.010067929652340813,54.943053060182116,1.953112320205899e-12
DFREX,real estate,2005,250,0.00036773325573071316,0.9761712057418162,0.4450597557471725,3.0624899570028392e-30,0.4099454640649529,0.4075662119039244,0.007594493980123137,172.30013311735598,3.0624899570028977e-30
DFREX,real estate,2006,250,0.0007019299075605026,0.8608777210508373,0.13861438958961564,2.3031438284440752e-24,0.3423839672559853,0.3397322897045981,0.007442082517788931,129.11975933004223,2.303143828444026e-24
DFREX,real estate,2007,250,-0.0010852690717427667,1.2568024591295082,0.1040828434726789,5.359037044920116e-50,0.5905596566365889,0.5889086875101235,0.010514223548748562,357.70484569929187,5.35903704492025e-50
DFREX,real estate,2008,250,0.0013418573218272004,1.4139097349129008,0.4699524511013987,2.0788432431682031e-53,0.6156275279664684,0.6140776389663332,0.02926897315573225,397.2074954482306,2.0788432431682372e-53
DFREX,real estate,2009,250,-7.342594668523225e-05,2.177966185287382,0.957554165225627,4.299432408245632e-74,0.7380271206814211,0.7369707784261041,0.021752575789761443,698.6628784058718,4.299432408246408e-74
DFREX,real estate,2010,250,0.00044242766001333306,1.3573695907339698,0.4243016390581602,7.024600768966252e-78,0.7557925438423996,0.7548078363578931,0.008730305821378055,767.530008387426,7.024600768966491e-78
DFREX,real estate,2011,250,0.00035728693970296844,1.1698742565674185,0.4936002889244877,1.3525592938216224e-91,0.810647179051919,0.8098836596126122,0.008239295221039226,1061.7243482208248,1.3525592938215638e-91
DFREX,real estate,2012,250,0.00022320073070893076,0.7738041070285286,0.5545833585174684,9.673535485325197e-41,0.5140402738365044,0.5120807588116516,0.0059525781280761435,262.33035588748197,9.67353548532536e-41
DFREX,real estate,2013,250,-0.0009515847624213053,1.0033090414595471,0.03826494600164905,4.506896916945444e-37,0.47992625623408613,0.4778291846866429,0.007142582712986567,228.8554516984523,4.506896916945351e-37
DFREX,real estate,2014,250,0.0008421250678434029,0.5547946946130556,0.023718865490162125,7.271631822763968e-22,0.31140170910895437,0.30862510309729685,0.005829318333391829,112.15192497659008,7.271631822763685e-22
DFREX,real estate,2015,250,6.175813532053161e-05,0.7446960458455295,0.9049497627293217,3.0180312748133597e-33,0.44181764620466657,0.43956691090710465,0.008168298988267549,196.29924793167717,3.0180312748134367e-33
DFREX,real estate,2016,250,-4.3368422741573866e-05,0.7363472682168946,0.941375464493531,7.999388948265537e-21,0.29807636211262245,0.2952460248630765,0.009294873424286013,105.31478613032714,7.99938894826565e-21
DFREX,real estate,2017,250,-0.0001671202426735524,0.515516985769593,0.6645249021320867,2.5880634436573845e-08,0.11770253982024725,0.11414488877113527,0.005988564091311847,33.08434081797574,2.5880634436573213e-08
DFREX,real estate,2018,250,4.1638355913738975e-05,0.5336358801315684,0.9382634522596918,5.002984328634553e-22,0.3134574158053942,0.3106890989336417,0.008490169078707914,113.2303238129545,5.002984328634459e-22
DFREX,real estate,2019,250,0.0006485370046559128,0.3906216522226326,0.14985427573230264,3.462033991551542e-11,0.16251676391635517,0.15913981538375976,0.0070302391230304085,48.125330412262294,3.4620339915515334e-11
DFREX,real estate,2020,250,-0.0007331059491094347,0.9493339602442425,0.45244220161827853,1.3698567330578481e-55,0.6308485210097543,0.6293600069815678,0.015390030567907059,423.8109343036197,1.3698567330577822e-55
DFREX,real estate,2021,250,0.0008027065830344199,0.6931923249197908,0.0813262210398609,7.293070425833785e-28,0.3834822068850935,0.38099624804188814,0.007185507166437131,154.2592742165639,7.293070425833648e-28
DFREX,real estate,2022,250,-0.0004211049937156246,0.8145603419894355,0.47297070945598063,9.123865339696016e-58,0.6454383449546897,0.644008660861765,0.00925367842639655,451.45521877797944,9.123865339695877e-58
DFREX,real estate,2023,250,-0.0005431079569917524,1.0666263694242226,0.35155638645308573,3.408260427502626e-37,0.4810918165998582,0.4789994448925995,0.00913575167045364,229.92655412559105,3.4082604275026228e-37
DFREX,real estate,2024,250,-0.00036084147513652874,0.5709528930773592,0.525630388904079,4.1789239063698476e-14,0.20596460221049873,0.2027628465742507,0.008911591734319468,64.3286451591479,4.1789239063698015e-14
DFREX,real estate,2025,249,-0.00021555762843462347,0.5194109414936652,0.6861185164606662,2.2501108201041198e-26,0.36748058896754865,0.3649197816354335,0.008390333428349663,143.5018497326838,2.250110820104021e-26
TRREX,real estate,1999,250,-0.00019249178793922438,0.13447880148574137,0.6366155874212482,0.00019192601921327288,0.054645616553438914,0.05083370371696072,0.00641821280386977,14.335484282460017,0.00019192601921327803
TRREX,real estate,2000,250,0.0012499925407791228,0.16179939326869555,0.0027769708135182885,1.8365983120520495e-08,0.12007311295469103,0.1165250206682179,0.00654061304049028,33.841598036349176,1.8365983120520872e-08
TRREX,real estate,2001,249,0.0004699494699420832,0.27177694067030894,0.18341303256240257,5.425882440926106e-22,0.3140572392776414,0.311280143080385,0.005557627933044879,113.08835451501386,5.425882440925998e-22
TRREX,real estate,2002,251,0.0005088464327175869,0.2949015538901355,0.2951455938854367,1.9748459508255458e-20,0.2920028659804452,0.28915950399643087,0.007673606863384698,102.69633891925139,1.9748459508256024e-20
TRREX,real estate,2003,250,0.0008384309644879306,0.4310873106588237,0.02128595667035227,2.5977645122914263e-27,0.3771746626782221,0.37466327018902135,0.005697333386432446,150.18547053083796,2.5977645122914163e-27
TRREX,real estate,2004,250,0.0010277671189628372,0.6679414666801495,0.10287328109139665,1.1603083599221156e-12,0.1847368222976158,0.18144947077462226,0.009906686088836209,56.19624825804854,1.1603083599221463e-12
TRREX,real estate,2005,250,0.00042374294681880165,0.960629613519965,0.37176011580997437,3.377073459124422e-30,0.4094826270859847,0.40710150864681527,0.007480736970982781,171.97070937337364,3.377073459124495e-30
TRREX,real estate,2006,250,0.0007668075725956787,0.8303352710247824,0.09862446282300934,8.182383182263509e-24,0.33567815782757415,0.33299944072204013,0.007286261211999185,125.31303030622195,8.182383182262971e-24
TRREX,real estate,2007,250,-0.00109361205418766,1.1912245196009974,0.08264128736146224,2.6754937236417693e-50,0.5928406919420528,0.5911989205385932,0.009918672740766986,361.0981959442383,2.675493723641704e-50
TRREX,real estate,2008,250,0.0009506773481773872,1.3139197376712013,0.588768424246471,3.7382718070493306e-52,0.6065890337007678,0.6050026991592385,0.027721292100635352,382.3840544479605,3.73827180704923e-52
TRREX,real estate,2009,250,1.2125109443445609e-05,2.033752471735705,0.9924456965668438,1.4505833317012294e-74,0.740309363060583,0.7392622233955047,0.02019236417449524,706.9824472795906,1.4505833317012805e-74
TRREX,real estate,2010,250,0.0004862588468389525,1.3374132754228978,0.36831801468827297,1.1669396500949463e-78,0.7592978017170389,0.7583272283368656,0.008520258482734265,782.3187996166942,1.1669396500949928e-78
TRREX,real estate,2011,250,0.00028665259034398575,1.0990480452894043,0.5517881290552955,3.891720758950746e-93,0.8159839853980206,0.8152419853391417,0.007605619578765271,1099.7087879357455,3.891720758950497e-93
TRREX,real estate,2012,250,0.00020550531900394317,0.7760777354824617,0.5620584643326902,1.4802517069879787e-44,0.5471651167466829,0.5453391696367904,0.005585839697417135,299.66098896420067,1.4802517069880026e-44
TRREX,real estate,2013,250,-0.0008429387802363978,0.9607882853391074,0.03807227867349518,2.449121981905211e-41,0.5193742946949744,0.5174362878187444,0.006320716534073786,267.99404123133337,2.449121981905214e-41
TRREX,real estate,2014,250,0.0007627378693843631,0.5963564770160651,0.023026802480094144,1.4206487820274023e-28,0.39151208787542136,0.38905850758459637,0.005253180568028419,159.56766906690135,1.4206487820274355e-28
TRREX,real estate,2015,250,0.00011739597807032865,0.7569476812008514,0.8067404843108196,7.861080460890259e-38,0.48716856214443227,0.4851006934434017,0.007578785430366037,235.589697692921,7.861080460891015e-38
TRREX,real estate,2016,250,-0.00013243830170351338,0.7568598289232118,0.781392267121135,6.2370647118759184e-30,0.4065705072140957,0.404177646356088,0.007521625694101523,169.90979891434665,6.237064711876039e-30
TRREX,real estate,2017,250,-0.00022945438166239364,0.5384363804118037,0.5674785199611625,2.3582374579790478e-08,0.11834575972312056,0.1147907023026492,0.006235514887297118,33.28940878469178,2.358237457979008e-08
TRREX,real estate,2018,250,-0.00022944311090925695,0.5513198319647029,0.6693355148211397,3.4338449837476694e-23,0.32801063427422894,0.32530099973501203,0.008483356229533704,121.0534592495399,3.4338449837476053e-23
TRREX,real estate,2019,250,0.00039640835683050194,0.4597257029028834,0.3522690372017194,8.149097567271487e-16,0.23044473111794206,0.22734168567890145,0.006660550236523926,74.26405305530886,8.149097567271332e-16
TRREX,real estate,2020,250,-0.0010740518410606778,1.1101617902032028,0.25733585721749375,4.4718063206968125e-69,0.7124882527887063,0.7113289312273704,0.014945344217055193,614.573451017094,4.471806320697033e-69
TRREX,real estate,2021,250,0.0009311667071512482,0.7290294902285498,0.06079208553305964,7.40158206566942e-27,0.37192807003570527,0.36939552193101044,0.0077450422829171564,146.85923214893327,7.40158206566941e-27
TRREX,real estate,2022,250,-0.0004761133365041704,0.8284511280869388,0.4116405591019142,8.517770467716941e-60,0.6585267302427606,0.6571498218969654,0.009143894064093907,478.2647532449862,8.517770467716426e-60
TRREX,real estate,2023,250,-0.000456353947253158,1.0494618114605891,0.42899041387914716,7.068990238728817e-37,0.47804314434523565,0.47593847960469216,0.009043802934129304,227.1350563044114,7.068990238728883e-37
TRREX,real estate,2024,250,-0.00041971190205175715,0.5616165350808718,0.46249878103666175,1.2258231859611916e-13,0.1991482084658095,0.19591896737091352,0.008952805006950927,61.67028184441818,1.2258231859612214e-13
TRREX,real estate,2025,249,-0.0002679587680450758,0.5193810800650851,0.626331286456465,3.706795424725099e-25,0.35306950758006717,0.3504503557888934,0.008656318530139553,134.8029956758761,3.706795424725034e-25
CSEIX,real estate,1999,250,-0.0003360626574746655,0.09885583765687242,0.34325881040209194,0.0015518771351957256,0.039660347910214444,0.035788010603400644,0.005581836586017016,10.241966225522054,0.0015518771351957824
CSEIX,real estate,2000,250,0.0010864657288161726,0.1547012062371163,0.004364150587417747,4.206194216955695e-09,0.13020261346148654,0.12669536593512143,0.005970821067768169,37.12387348845973,4.20619421695565e-09
CSEIX,real estate,2001,249,0.0007205876821885565,0.25264989924772835,0.02570967947112924,1.1400336495623169e-22,0.3225961737896741,0.3198536481774866,0.005065830739479674,117.62740605086191,1.140033649562296e-22
CSEIX,real estate,2002,251,0.0003847639886031992,0.2587788553736841,0.40598784854890324,6.0071191166486496e-18,0.25907640203025284,0.2561008052512578,0.007313105931737613,87.06703941175722,6.007119116648711e-18
CSEIX,real estate,2003,250,0.0009380870285131202,0.3988128155323609,0.004656084580699724,4.375556381308352e-28,0.3860012064153008,0.3835254048282656,0.005173125886859221,155.9095884083185,4.375556381308172e-28
CSEIX,real estate,2004,250,0.0007106310702901294,0.6361599752844284,0.2294337516840668,6.113192265788404e-13,0.188869667613893,0.18559898078975534,0.009307828471912569,57.74617924897089,6.11319226578856e-13
CSEIX,real estate,2005,250,0.00014687869903228532,0.8600798323434289,0.7285575546710779,2.500650693468164e-30,0.4109036765970624,0.408528288196244,0.006678081608081041,172.98378507511035,2.5006506934681016e-30
CSEIX,real estate,2006,250,0.0005962958212695653,0.7648180045233525,0.12206555820598611,7.939518199309276e-28,0.38306247661893855,0.38057482531498255,0.00605434849531409,153.98559919140916,7.939518199309264e-28
CSEIX,real estate,2007,250,-0.0011647897749193306,1.124297305162994,0.03565335188319462,5.183867479413187e-55,0.6268746080995966,0.6253700702290304,0.008714951782938645,416.6559183144455,5.183867479413332e-55
CSEIX,real estate,2008,250,0.0011456204586971224,1.3260849293089343,0.5067134741344759,4.9590542309228365e-54,0.6200337115271687,0.6185015893962298,0.027195991711866287,404.6894819979081,4.9590542309227235e-54
CSEIX,real estate,2009,250,0.0001676444186585708,2.076189211117424,0.8966797326593395,1.417065693844119e-75,0.7451285791233663,0.7441008717811217,0.020355390636995586,725.0396572004842,1.4170656938440538e-75
CSEIX,real estate,2010,250,0.0003765584609849946,1.3093894104129153,0.45692565467731605,2.5793902766107522e-82,0.7750760981675027,0.7741691469504361,0.007981189821684474,854.5951354191235,2.5793902766106837e-82
CSEIX,real estate,2011,250,0.00024924121916772193,1.1409304156693818,0.616582091717047,1.5783076369704044e-93,0.8173172399672913,0.8165806159349014,0.007860379936093061,1109.5446306788697,1.5783076369703941e-93
CSEIX,real estate,2012,250,0.00020157175795818634,0.7857045057483996,0.5779685407393934,5.458527376447389e-44,0.5423902904573905,0.5405450900156864,0.005709833094195221,293.9465427162399,5.458527376447436e-44
CSEIX,real estate,2013,250,-0.0008529316967673638,1.0158667552056804,0.048271906646225944,4.921359044189379e-41,0.51667178619318,0.5147228821052492,0.006719327227930182,265.10888318868626,4.921359044189139e-41
CSEIX,real estate,2014,250,0.0007962478363685643,0.6981477324625676,0.06883379984312894,3.2259660598379818e-24,0.34060804740477957,0.33794920888625035,0.006863643206944902,128.1040744035881,3.2259660598379844e-24
CSEIX,real estate,2015,250,0.00021529102559673778,0.7375227258225098,0.6577617644942186,7.639825591903956e-36,0.46797206413062875,0.4658267901956715,0.007673945614773717,218.14093599192393,7.639825591904215e-36
CSEIX,real estate,2016,250,-7.486879816942258e-05,0.7609765996661287,0.8867504338493974,4.0200041084701e-26,0.36335688972147373,0.3607897804058344,0.008285758270851283,141.54320873982599,4.0200041084699286e-26
CSEIX,real estate,2017,250,-0.00010735763498226257,0.5457265150099218,0.7668266825856891,4.89525179027156e-10,0.14481229728727651,0.14136395977633798,0.005626886852320678,41.994815422771225,4.895251790271554e-10
CSEIX,real estate,2018,250,-1.8765172146983125e-05,0.5418141708487884,0.9718274883178328,5.838717179875176e-23,0.3251510212576204,0.3224298560207559,0.008391468075159234,119.48962777147926,5.838717179875155e-23
CSEIX,real estate,2019,250,0.000735732321186096,0.40498140150108125,0.09471052188422713,2.6594596145768092e-12,0.17935904583107565,0.17605000972555573,0.0068679138075963455,54.20280713525126,2.6594596145767975e-12
CSEIX,real estate,2020,250,-0.0007063293596533331,1.1320265387427855,0.38676407192831186,1.1562035936693324e-82,0.7765252286562545,0.7756241207072878,0.012869858669726416,861.7449546934774,1.1562035936693278e-82
CSEIX,real estate,2021,250,0.0007447832183325534,0.7398696787347532,0.09271661060117267,1.8777044129375352e-32,0.4335701397188245,0.43128614834672296,0.006913565789780176,189.8300251983413,1.8777044129375528e-32
CSEIX,real estate,2022,250,-0.0004888891581991843,0.8276300700501106,0.4099985233333098,4.1604153629510844e-58,0.6476718032457611,0.6462511250330424,0.009356320854418934,455.8891643775779,4.160415362950941e-58
CSEIX,real estate,2023,250,-0.00045894262019440977,1.0308189438082942,0.438760528597001,1.3041404568983258e-34,0.45571524076143444,0.4535205441516015,0.009290720521690075,207.64384412847227,1.3041404568983705e-34
CSEIX,real estate,2024,250,-0.00029964288924467836,0.5482708334835579,0.5901639328453983,1.1013732208846705e-13,0.19982872512003746,0.19660222804390848,0.008721456696406551,61.93364519015462,1.1013732208847081e-13
CSEIX,real estate,2025,249,-9.564907820737868e-05,0.4879883262281136,0.85590307599198,1.8784023631837673e-24,0.34457567059879624,0.34192213080364975,0.008286608209774221,129.85509817076738,1.8784023631836836e-24
PHRAX,real estate,1999,250,4.5453178533454764e-05,0.11010761311627076,0.9182231864042687,0.004702747079977044,0.03176841355445181,0.027864253931687455,0.006975090299247641,8.13706831278545,0.004702747079977148
PHRAX,real estate,2000,250,0.001247797566212554,0.14986950991912415,0.002087009523188055,7.093529482082256e-08,0.11070546317610741,0.10711959810826899,0.006342971072783608,30.872735332131644,7.093529482082334e-08
PHRAX,real estate,2001,249,0.0003575993703171921,0.21423801061542458,0.31180800871464653,4.325740649985949e-15,0.2209401916714393,0.21778610337861115,0.005566495886118247,70.04882906221007,4.32574064998567e-15
PHRAX,real estate,2002,251,0.0006808513567151057,0.2583999047144249,0.15883855826482055,9.016809480715274e-17,0.2429688984818874,0.2399286129336219,0.007622091529396696,79.91647318144227,9.016809480715419e-17
PHRAX,real estate,2003,250,0.0009609777419252424,0.3832507971555852,0.007662660697274407,2.853967743017241e-23,0.3290042991629466,0.32629867133699064,0.0056290701729039775,121.5999835626742,2.8539677430172445e-23
PHRAX,real estate,2004,250,0.0009398902272667673,0.6161239766576295,0.1373166985236935,4.71454810448935e-11,0.16046956287978942,0.15708435950430466,0.009949650252348017,47.40322665453211,4.7145481044892496e-11
PHRAX,real estate,2005,250,0.00044338185198772626,0.9350491534675196,0.3581054052168948,2.633678290685036e-28,0.38849420471770624,0.38602845554318077,0.007607330294871902,157.55625459855858,2.6336782906851613e-28
PHRAX,real estate,2006,250,0.0007489521357663759,0.8536118212627555,0.11908096688810617,1.4679115194656723e-23,0.3325641612684561,0.32987288772518364,0.0075431194547418865,123.57129660780863,1.467911519465667e-23
PHRAX,real estate,2007,250,-0.0009771499030134206,1.269478563551476,0.15205147963030038,3.1221567467569303e-49,0.5847154515054427,0.5830409170357065,0.010749115485812052,349.1808989740206,3.122156746757035e-49
PHRAX,real estate,2008,250,0.0011818654482921665,1.3483481160801427,0.506700286730925,4.556115019466277e-53,0.6131936474965312,0.611633944462243,0.028055543536578246,393.1476915901373,4.556115019466406e-53
PHRAX,real estate,2009,250,-5.052435336115626e-05,2.1095509076027454,0.9706175448605443,5.040820501429835e-72,0.7277810671362788,0.726683410148925,0.021627999399941505,663.0314164818003,5.040820501430083e-72
PHRAX,real estate,2010,250,0.00040778562519932284,1.3566124017715195,0.4596351717321806,3.673192789059563e-78,0.7570644658459716,0.7560848870792215,0.008695369811725497,772.8469537550673,3.6731927890591993e-78
PHRAX,real estate,2011,250,0.00038483170482016575,1.1785877350894922,0.46345474572562884,9.461542670854665e-92,0.8111915720667888,0.8104302477606065,0.008285940656273461,1065.500688050468,9.461542670854474e-92
PHRAX,real estate,2012,250,0.00020183129991992735,0.7579929334960873,0.6011568973720376,2.0299797094184112e-38,0.49271468806284735,0.49066918277277816,0.006085076660811159,240.87676060040275,2.029979709418539e-38
PHRAX,real estate,2013,250,-0.0009877315097803093,0.9985693305485793,0.029915027972077977,2.4229148729637323e-37,0.4825117669457242,0.4804251208446988,0.007072123750437805,231.23795008105813,2.4229148729636183e-37
PHRAX,real estate,2014,250,0.0008186921351705151,0.6020846537676193,0.025561366840523642,2.271631047973237e-25,0.3544661651201293,0.35186320610851685,0.0057410677009899855,136.17815860287334,2.271631047973241e-25
PHRAX,real estate,2015,250,2.3649883186188618e-05,0.7832722224418764,0.9628033159565658,9.850281997152443e-37,0.476650747313235,0.47454046806853023,0.00800929787598103,225.87093556897264,9.850281997152757e-37
PHRAX,real estate,2016,250,-0.00012759327551816084,0.7719597796590827,0.8108694649004538,3.9360959658049763e-26,0.36346443607772116,0.36089776041674415,0.00840339316956907,141.60902431255337,3.9360959658049046e-26
PHRAX,real estate,2017,250,-0.00016223985814975303,0.5095808007625976,0.6801637468273425,6.713760494834216e-08,0.11108839162893702,0.10750407062744072,0.006116079632226551,30.99286910479413,6.713760494834281e-08
PHRAX,real estate,2018,250,-0.00013961261980846617,0.5534440601537943,0.8036424275651037,8.654933753682691e-22,0.31044231242692155,0.3076618378802558,0.00886738222472767,111.65083773171231,8.654933753682526e-22
PHRAX,real estate,2019,250,0.0006127492852638436,0.41245934492384007,0.17267250178301966,3.0474044791512393e-12,0.1784731146020081,0.17516050619314516,0.0070158523868833105,53.87691286555452,3.047404479151277e-12
PHRAX,real estate,2020,250,-0.0006879962604472483,1.0926815613936955,0.41303791231101483,2.6208746779158178e-77,0.7531890467542675,0.7521938412976314,0.01325575702803319,756.8176417562942,2.6208746779158378e-77
PHRAX,real estate,2021,250,0.0009479263499378706,0.7020561850016056,0.05008440303267793,2.0914121049577134e-26,0.3666802296469892,0.36412652089556574,0.007542982984071387,143.58733330204655,2.091412104957663e-26
PHRAX,real estate,2022,250,-0.0004715081057592245,0.8421042830833493,0.42908923722193526,5.584491019276754e-59,0.6533198877351103,0.6519219840566228,0.009402428529053878,467.35686999694207,5.584491019276616e-59
PHRAX,real estate,2023,250,-0.0005241027440584211,1.0536559915591839,0.3640009430959811,4.6223868696036224e-37,0.47982057815062407,0.4777230804818765,0.009047668599456896,228.75857518218268,4.622386869603768e-37
PHRAX,real estate,2024,250,-0.00021382572878980282,0.6079547437612421,0.7013912095283918,4.532498709883449e-16,0.23403068996473253,0.23094210403717086,0.008743229849794223,75.77276315232703,4.532498709883483e-16
PHRAX,real estate,2025,249,-0.00029850533064298534,0.5625350608763321,0.5672726030380766,1.1111217354847279e-30,0.41599366652736036,0.4136292684161351,0.00820660279572164,175.9406186937728,1.1111217354847316e-30
FREAX,real estate,1999,250,-0.0002746496363548343,0.10387906678732672,0.47048426285094846,0.001943215607027147,0.038054330616921095,0.03417551743392466,0.005992967114052555,9.81081810893636,0.0019432156070271632
FREAX,real estate,2000,250,0.0012180300305207922,0.13464464651056993,0.0022270890438750002,7.391602313129606e-07,0.09428393220321751,0.09063185128468199,0.0062317129648837575,25.816495939259763,7.391602313129367e-07
FREAX,real estate,2001,249,0.000501358539342822,0.18810812841817418,0.37641299913723836,7.289197483820453e-06,0.07836350538164305,0.07463218354108292,0.00892622430051833,21.001540132458555,7.289197483820187e-06
FREAX,real estate,2002,251,0.0005260171455669444,0.2987405172423012,0.24434042529908553,2.3875689350265354e-23,0.3288811071067006,0.3261858505087355,0.00713139824773621,122.02218792637727,2.38756893502663e-23
FREAX,real estate,2003,250,0.0009164622812383715,0.4183683087255965,0.020220169532172858,4.267001249678745e-23,0.32684183275011347,0.32412748530152513,0.006175086337037263,120.41267337389166,4.267001249678653e-23
FREAX,real estate,2004,250,0.0008754016087909516,0.6836726426407974,0.1488400421941147,5.842113834122161e-14,0.20384822919965262,0.200637939801264,0.009539167609235375,63.498396531471734,5.84211383412225e-14
FREAX,real estate,2005,250,0.00043907574504168403,0.9380252457259569,0.3115356379012421,3.149394883453446e-33,0.44162678101511565,0.43937527609985394,0.006839729577996449,196.14737592691307,3.1493948834534853e-33
FREAX,real estate,2006,250,0.0008170019750979355,0.8808680157774988,0.07701944471895526,2.937311035826049e-26,0.36495491298362737,0.3623942473101742,0.007247980898047254,142.52345269715644,2.937311035825988e-26
FREAX,real estate,2007,250,-0.0009333008071283294,1.2212311317850337,0.13773205324933077,5.415357720973351e-52,0.605414477993598,0.6038234073403463,0.00990578265409682,380.5076014420426,5.415357720973378e-52
FREAX,real estate,2008,250,0.00123439337917662,1.3342490194119778,0.46535661030995523,8.024758098781796e-56,0.6324334155348669,0.6309512922104106,0.02664809563622748,426.70768693753485,8.024758098781793e-56
FREAX,real estate,2009,250,9.534843983926116e-06,2.050439584457828,0.9942006194029065,2.654017359417672e-73,0.734158872261994,0.7330869322307925,0.020683812335463233,684.8880076239036,2.6540173594178054e-73
FREAX,real estate,2010,250,0.0005004228198623282,1.3213837838682596,0.33667179139843006,1.0008569252457175e-80,0.7683491770444597,0.7674151011454454,0.008209557798471758,822.5768139990483,1.0008569252457e-80
FREAX,real estate,2011,250,0.0003048182184331821,1.1439228993391253,0.551550674947968,2.6015934920308346e-91,0.8096466032589965,0.8088790492398795,0.008082770511407551,1054.839898031507,2.601593492030668e-91
FREAX,real estate,2012,250,0.00024680713047832436,0.7675492920194977,0.49936961445829753,3.687043176347907e-42,0.5266316484956742,0.5247229051428342,0.005757380265287593,275.90490241241594,3.68704317634806e-42
FREAX,real estate,2013,250,-0.0009297537774781185,0.9694943903887906,0.03430731784496897,1.3020891230299802e-37,0.485086039508677,0.4830097735389539,0.00683091040377775,233.63386318631214,1.3020891230299702e-37
FREAX,real estate,2014,250,0.0008200380227348528,0.5769813890110546,0.017142824517647846,3.197940508473267e-26,0.3645223610833521,0.3619599512490107,0.0053828571279788615,142.25763427771656,3.1979405084732545e-26
FREAX,real estate,2015,250,5.931239011247804e-05,0.7434425709508964,0.9045792575155747,2.469745529432723e-35,0.4629369953952106,0.4607714187637396,0.007814211396744696,213.77077526033784,2.4697455294328064e-35
FREAX,real estate,2016,250,-0.00011189675139706971,0.7397589505602902,0.8329191020838563,1.0854872992829367e-24,0.34633177893547373,0.34369601997956833,0.008359924923085984,131.39736399625113,1.0854872992829373e-24
FREAX,real estate,2017,250,-0.00016324074934178008,0.49633434818263905,0.6591539509234794,2.399877267564823e-08,0.11822472417861007,0.11466917871158822,0.0057512766681905286,33.25079802105295,2.3998772675648627e-08
FREAX,real estate,2018,250,-8.362885011731576e-05,0.524548102558665,0.8754666723249646,1.0683413056230855e-21,0.3092805724148888,0.3064954134326907,0.00842726569645499,111.04593109108859,1.0683413056230885e-21
